1555,350,140,286,1244,1357,1143,637,1875,1541,1804,870
1555,350,140,669,1368,1244,1053,258,952,1935,1511,1698
1555,350,140,669,1368,1244,1053,258,1804,1875,1511,826
1555,350,140,821,1244,257,706,1127,1793,1541,1861,1339
1555,350,140,821,1244,609,259,1063,1696,1451,1895,1373
1555,350,140,821,1244,1409,289,1891,1511,1614,581,1127
1555,350,140,821,1244,1705,1063,672,291,1481,1383,1865
1555,350,140,1100,255,771,1479,1696,647,1825,1373,1229
1555,350,140,1100,255,1418,1195,637,1875,1541,1804,870
1555,350,140,1100,255,1418,1696,1299,647,1825,1552,861
1555,350,140,1100,255,1713,1548,928,732,1273,1412,1825
1555,350,140,1100,549,771,1790,1510,258,1825,1373,1229
1555,350,140,1100,1467,1225,730,1705,827,1823,251,1352
1555,350,140,1100,1467,1225,730,1705,1372,251,1923,797
1555,350,140,1100,1467,1225,1369,609,1613,251,1834,827
1555,350,140,1100,1467,1225,1369,1705,251,705,1834,827
1555,350,140,1693,1244,662,907,1842,291,1471,1097,1383
1555,350,140,1693,1244,662,907,1842,291,1471,1147,1363
1555,350,140,1693,1244,1092,1851,673,1372,251,1442,869
1555,350,140,1693,1244,1092,1851,673,1372,251,1531,983
1555,350,140,1693,1244,1092,1851,1460,1372,251,591,869
1555,350,140,1693,1467,625,1851,290,1137,1259,1381,1025
1555,350,140,1787,1297,255,1388,1104,647,1825,1552,861
1555,350,140,1787,1297,255,1388,1902,647,1117,1493,940
1555,350,140,1787,1297,255,1388,1902,647,1117,1522,828
1555,350,140,1787,1507,255,958,1104,647,1825,1373,1229
1555,350,140,1898,255,1478,936,1114,1341,581,1804,1177
1555,350,140,1898,607,1379,251,1518,1696,1095,983,1272
1555,350,140,1898,978,729,1448,258,1804,1107,1391,1270
1555,350,140,1898,978,729,1448,1144,291,1383,1690,1292
1555,350,140,1898,978,729,1448,1144,291,1804,1332,1177
1555,350,140,1898,1703,1235,1419,1145,628,291,1503,963
1555,350,140,1898,1703,1235,1419,1145,628,291,1543,839
1555,350,284,1222,93,551,1708,1448,824,1165,1895,1373
1555,350,284,1222,93,1611,1448,824,1165,1373,1895,648
1555,350,284,1222,1141,635,952,1935,1342,1613,1539,216
1555,350,284,1222,1141,635,1383,1699,1865,37,1499,928
1555,350,284,1222,1141,635,1708,1895,1373,176,1531,947
1555,350,284,1222,1141,1890,552,1383,1790,16,1452,828
1555,350,1098,255,52,771,1479,1696,647,1825,1373,1229
1555,350,1098,255,52,1418,1195,637,1875,1541,1804,870
1555,350,1098,255,52,1418,1696,1299,647,1825,1552,861
1555,350,1098,255,52,1713,1548,928,732,1273,1412,1825
1555,350,1098,255,1007,163,1479,1696,647,1825,1373,1229
1555,350,1098,255,1446,1694,1031,56,647,1825,1373,1229
1555,350,1098,255,1446,1694,1184,1872,647,69,1373,930
1555,350,1098,255,1446,1694,1329,732,1273,984,1822,77
1555,350,1098,255,1446,1694,1329,732,1273,984,1922,157
1555,350,1098,549,258,1804,59,1446,822,1871,1421,1198
1555,350,1098,549,258,1825,1273,1332,1697,75,1446,822
1555,350,1098,549,258,1825,1373,1229,1510,1790,163,1007
1555,350,1098,549,258,1825,1373,1229,1510,1790,771,52
1555,350,1098,1244,633,134,980,1520,251,1382,1864,1698
1555,350,1098,1244,633,134,980,1520,291,1690,1383,1914
1555,350,1098,1244,633,134,1469,259,898,1699,1393,1924
1555,350,1098,1244,633,134,1469,259,1842,1371,1623,974
1555,350,1098,1244,633,134,1469,1613,952,1360,1935,290
1555,350,1098,1244,633,134,1469,1707,952,1333,1842,291
1555,350,1098,1244,633,174,1611,1479,291,984,1925,1332
1555,350,1098,1244,633,174,1611,1479,291,1383,1865,775
1555,350,1098,1377,1446,670,1790,258,1825,878,238,1273
1555,350,1098,1377,1446,1694,578,258,1825,878,238,1273
1555,350,1098,1467,609,1613,251,1834,827,1369,1225,52
1555,350,1098,1467,980,202,288,720,1640,1273,1412,1825
1555,350,1098,1467,1611,811,287,135,638,1935,1383,1292
1555,350,1098,1467,1705,52,1225,730,827,1823,251,1352
1555,350,1098,1467,1705,52,1225,730,1372,251,1923,797
1555,350,1098,1467,1705,52,1225,1369,251,705,1834,827
1555,350,1098,1467,1705,811,728,290,1935,1383,1292,46
1555,350,1098,1609,1446,287,813,186,638,1935,1383,1292
1555,350,1098,1609,1446,822,45,731,1272,251,1411,1824
1555,350,1098,1609,1446,822,627,290,1935,1383,1292,186
1555,350,1098,1703,202,539,1459,1290,259,826,1393,1875
1555,350,1098,1703,202,936,1289,1550,259,695,1393,1875
1555,350,1098,1703,202,936,1289,1550,259,1924,639,1393
1555,350,1098,1703,811,287,1184,592,1373,1502,1882,87
1555,1168,284,484,93,551,1708,1448,824,1165,1895,1373
1555,1168,284,484,93,1611,1448,824,1165,1373,1895,648
1555,1168,284,484,1141,635,952,1935,1342,1613,1539,216
1555,1168,284,484,1141,635,1383,1699,1865,37,1499,928
1555,1168,284,484,1141,635,1708,1895,1373,176,1531,947
1555,1168,284,484,1141,1890,552,1383,1790,16,1452,828
1555,1168,399,717,978,24,1790,259,1054,1491,1393,1875
1555,1168,399,717,1467,1143,936,251,1382,1698,136,1864
1555,1168,399,717,1467,1143,936,251,1382,1698,1892,48
1555,1168,399,717,1467,1143,936,291,136,1690,1383,1914
1555,1168,399,717,1467,1143,936,291,1688,37,1383,1865
1555,1168,399,717,1467,1143,936,291,1892,1614,1363,18
1555,1168,399,1777,93,1469,1145,1900,251,591,1372,898
1555,1168,399,1777,255,1458,876,1104,1383,37,1865,639
1555,1168,399,1777,1141,288,1383,639,1865,37,1499,814
1555,1168,399,1777,1141,823,1499,291,46,684,1383,1865
1555,1168,399,1777,1141,823,1499,291,46,1914,630,1383
1555,1168,399,1777,1141,823,1499,291,628,37,1383,1865
1555,1168,399,1777,1849,1458,907,259,731,17,1107,1393
1555,1168,399,1777,1849,1458,907,259,731,17,1157,1373
1555,1168,399,1777,1849,1458,907,1145,146,251,1372,591
1555,1168,435,285,549,43,981,1163,1521,1383,1865,1699
1555,1168,435,285,1467,625,1143,1697,1014,1383,1834,7
1555,1168,435,285,1467,625,1143,1697,1014,1383,1914,227
1555,1168,435,285,1467,625,1143,1697,1403,1934,7,984
1555,1168,435,285,1609,43,1439,938,1085,1383,1865,639
1555,1168,435,285,1703,73,1010,1500,1165,1373,1895,648
1555,1168,892,142,1141,288,1329,414,655,1885,1605,1552
1555,1168,892,142,1141,671,290,349,1499,1679,1383,1914
1555,1168,892,142,1141,1695,251,1499,1932,522,647,1401
1555,1168,892,142,1141,1695,258,474,1539,619,1844,1373
1555,1168,892,142,1141,1789,587,1490,251,1874,1392,415
1555,1168,892,142,1141,1789,1419,552,511,251,1490,1874
1555,1168,892,142,1141,1900,645,251,511,1698,1520,1391
1555,1168,892,142,1141,1900,645,251,1502,1814,1331,405
1555,1168,892,142,1141,1900,645,290,1782,424,1493,1383
1555,1168,892,142,1141,1900,645,291,1520,330,1690,1383
1555,1168,892,142,1849,1458,319,560,290,1361,1147,1605
1555,1168,892,286,549,13,1780,1852,1461,1107,1393,416
1555,1168,892,286,549,13,1780,1852,1461,1373,1157,416
1555,1168,892,286,1609,13,345,1500,1165,1373,1895,648
1555,1168,892,286,1703,1829,345,1500,1383,697,1106,197
1555,1168,892,727,13,255,1790,1153,1491,1875,1393,416
1555,1168,892,1100,255,1418,404,627,1605,1874,189,1501
1555,1168,892,1100,255,1713,1548,236,501,571,1383,1914
1555,1168,892,1693,317,193,1549,251,1084,1382,1864,638
1555,1168,892,1898,1467,403,95,1781,251,1372,591,1145
1555,1168,892,1898,1467,403,1143,1781,251,1372,198,647
1555,1168,892,1898,1467,403,1143,1781,251,1372,591,187
1555,1168,892,1898,1467,497,720,257,1390,1106,1605,189
1555,1168,892,1898,1703,1518,289,1113,722,416,1393,59
1555,1168,932,255,52,691,471,1163,1521,1383,1865,1699
1555,1168,932,255,202,1152,403,722,1440,1383,1865,1699
1555,1168,932,255,202,1152,403,1639,1373,1440,1884,592
1555,1168,932,255,633,43,471,1163,1521,1383,1865,1699
1555,1168,932,255,1446,1694,618,1931,157,1147,1363,407
1555,1168,932,255,1446,1694,618,1931,157,1383,1097,407
1555,1168,932,255,1446,1694,1329,732,313,1147,1822,77
1555,1168,932,255,1446,1694,1329,732,313,1147,1922,157
1555,1168,932,317,633,193,1831,290,1360,1613,1443,1137
1555,1168,932,505,52,257,706,1127,1793,1541,1861,1339
1555,1168,932,505,52,609,259,1063,1696,1451,1895,1373
1555,1168,932,505,52,1409,289,1891,1511,1614,581,1127
1555,1168,932,505,52,1705,1063,672,291,1481,1383,1865
1555,1168,932,1141,52,635,282,501,1499,1679,1383,1914
1555,1168,932,1141,1684,496,1499,291,46,684,1383,1865
1555,1168,932,1141,1684,496,1499,291,46,1914,630,1383
1555,1168,932,1141,1684,496,1499,291,628,37,1383,1865
1555,1168,932,1377,43,633,258,1117,1493,406,1659,1863
1555,1168,932,1377,43,633,259,1054,1520,500,1815,1894
1555,1168,932,1377,43,633,290,1137,1443,415,1742,1893
1555,1168,932,1377,43,633,291,1074,1530,321,1594,1864
1555,1168,932,1377,691,52,258,1117,1493,406,1659,1863
1555,1168,932,1377,691,52,259,1054,1520,500,1815,1894
1555,1168,932,1377,691,52,290,1137,1443,415,1742,1893
1555,1168,932,1377,691,52,291,1074,1530,321,1594,1864
1555,1168,932,1467,551,1146,251,1604,1873,1358,202,497
1555,1168,932,1467,551,1708,202,288,1358,1933,1126,313
1555,1168,932,1467,1611,202,288,1358,1933,313,1126,648
1555,1168,932,1467,1705,202,1840,289,313,648,1065,1362
1555,1168,932,1467,1705,202,1840,289,313,648,1126,1331
1555,1168,932,1609,52,691,1439,441,291,1085,1383,1865
1555,1168,932,1609,633,43,1439,441,291,1085,1383,1865
1555,1168,932,1703,202,288,1092,1500,1933,523,648,1402
1556,351,240,141,1101,1468,1226,731,828,1706,1824,1353
1556,351,240,141,1101,1468,1226,731,1373,1706,1924,798
1556,351,240,141,1101,1468,1226,1370,610,1614,1835,828
1556,351,240,141,1101,1468,1226,1370,1706,706,1835,828
1556,351,240,141,1694,1245,1093,1852,674,1373,1443,870
1556,351,240,141,1694,1245,1093,1852,674,1373,1532,984
1556,351,240,141,1694,1245,1093,1852,1461,1373,592,870
1556,351,240,141,1899,608,1380,1519,1697,1096,984,1273
1556,351,240,1099,1245,634,135,981,1521,1383,1865,1699
1556,351,240,1099,1468,610,1614,1835,828,1370,1226,53
1556,351,240,1099,1468,1706,53,1226,731,828,1824,1353
1556,351,240,1099,1468,1706,53,1226,731,1373,1924,798
1556,351,240,1099,1468,1706,53,1226,1370,706,1835,828
1556,351,240,1099,1610,1447,823,46,732,1273,1412,1825
1556,862,256,1190,51,1447,1695,1064,330,1383,1935,638
1556,862,256,1294,1691,53,1885,1441,1419,1074,313,732
1556,862,256,1294,1691,1447,497,1891,1383,697,1106,197
1556,862,318,1190,51,1447,1695,1064,251,1382,1864,638
1556,862,318,1190,1683,286,194,1550,1085,1383,1865,639
1556,862,1142,1190,51,1685,288,1500,1933,523,648,1402
1556,862,1142,1294,1691,53,636,251,1874,1540,1392,415
1556,862,1468,1144,1424,436,286,626,1698,1935,8,1251
1556,862,1850,1294,1691,53,636,259,1530,1392,313,1135
1556,1138,455,51,256,1447,823,751,1765,1251,1935,1342
1556,1138,455,51,256,1447,1695,1032,638,1935,1383,1292
1556,1138,455,51,550,259,1447,823,1872,1422,1605,1199
1556,1138,455,51,550,259,1447,823,1872,1717,1373,1229
1556,1138,455,51,550,1471,984,1373,1229,288,1921,1685
1556,1138,455,51,550,1707,1825,1447,288,1373,1229,814
1556,1138,455,51,1245,634,1687,291,868,1441,1885,1363
1556,1138,455,51,1245,634,1687,291,1530,982,1885,1363
1556,1138,455,51,1378,1447,1695,1892,259,657,900,1273
1556,1138,455,51,1378,1447,1695,1892,259,1036,1240,601
1556,1138,455,51,1610,1447,288,814,647,1825,1373,1229
1556,1138,455,51,1850,1685,288,740,1471,1229,1373,984
1556,1138,455,51,1850,1685,288,868,1228,1502,1373,592
1556,1138,455,1683,286,550,44,1471,984,1872,1373,1229
1556,1138,1747,141,287,1468,926,1852,1361,1282,534,501
1556,1138,1747,141,728,1508,256,1269,1863,501,849,1383
1556,1138,1747,141,728,1508,256,1269,1863,501,1036,1413
1556,1138,1747,141,1899,608,258,302,1343,1292,1490,937
1556,1138,1747,141,1899,608,258,302,1343,1292,1519,825
1556,1138,1747,141,1899,979,730,1449,259,1271,1392,313
1556,1138,1747,141,1899,1468,258,302,1343,1292,694,937
1556,1138,1747,141,1899,1468,258,534,1240,880,1359,498
1556,1138,1747,285,1223,318,618,235,1461,828,1383,1914
1556,1138,1747,285,1223,318,618,1549,87,828,1383,1914
1556,1138,1747,285,1223,318,692,226,1461,828,1383,1914
1556,1138,1747,285,1223,1468,235,1852,674,1373,322,993
1556,1138,1747,285,1223,1468,235,1852,674,1373,416,881
1556,1169,240,400,718,1468,1144,937,1383,1699,137,1865
1556,1169,240,400,718,1468,1144,937,1383,1699,1893,49
1556,1169,240,400,1778,94,1470,1146,592,1373,899,1901
1556,1169,240,400,1778,1850,1459,908,1146,592,147,1373
1556,1169,240,893,143,1142,1696,1500,1933,523,648,1402
1556,1169,240,893,143,1142,1790,588,1491,1875,1393,416
1556,1169,240,893,143,1142,1790,1420,553,512,1491,1875
1556,1169,240,893,143,1142,1901,646,512,1699,1521,1392
1556,1169,240,893,143,1142,1901,646,1503,1815,1332,406
1556,1169,240,893,1694,318,194,1550,1085,1383,1865,639
1556,1169,240,893,1899,1468,404,96,1782,1373,592,1146
1556,1169,240,893,1899,1468,404,1144,1782,1373,199,648
1556,1169,240,893,1899,1468,404,1144,1782,1373,592,188
1556,1169,240,933,1468,552,1147,1605,1874,1359,203,498
1556,1169,444,284,718,1468,1144,937,1383,1699,137,1865
1556,1169,444,284,718,1468,1144,937,1383,1699,1893,49
1556,1169,444,284,1778,94,1470,1146,592,1373,899,1901
1556,1169,444,284,1778,1850,1459,908,1146,592,147,1373
