1751,1882,575,953,111,1254,1322,1556,297,596,1574,2085
1751,1882,1529,1432,320,622,1161,1574,423,2026,1067,62
1751,1882,1529,1432,475,622,303,1161,1574,2026,1067,62
1751,1882,1529,1432,1015,312,2144,1704,262,466,1272,597
1751,1882,359,99,1385,622,2057,321,1564,955,1574,1195
1751,1882,359,1671,2133,1090,312,1234,723,165,1556,1322
1751,1882,359,611,2065,1515,312,1375,1669,240,1170,1010
1751,1882,359,611,870,1412,312,1512,2122,1170,1669,240
1751,1882,359,1435,955,1648,312,701,43,1182,1515,2125
1751,1882,359,1435,955,1648,312,49,1182,1515,2125,761
1751,1882,359,1254,1322,1556,723,312,120,2038,1687,1090
1751,1882,359,1254,1322,1556,723,312,120,2038,1584,973
1751,1882,359,1254,1322,1556,1574,596,2085,297,111,1063
1751,1882,1111,1346,1612,2144,62,1549,297,720,564,1239
1751,1882,1111,1346,1612,2144,62,659,297,1239,1541,564
1751,1882,1111,1346,1612,2144,62,1170,297,564,720,1517
1751,1882,61,831,1435,955,390,1574,321,1195,2057,1510
1751,1882,61,1522,622,1435,955,390,2057,321,1574,1195
1751,1882,2073,831,1671,312,1130,1395,508,127,1544,1234
1751,1882,2073,831,1671,312,1130,1395,508,127,1512,1164
1751,1882,2073,831,1254,1704,129,312,898,466,1487,1340
1751,462,879,1419,1548,312,1671,242,774,1786,2028,1270
1751,462,1394,1683,1211,172,294,1559,774,1989,2050,931
1751,462,1394,1683,1211,172,294,1559,1772,659,2050,931
1751,462,1394,1683,1211,172,288,659,1772,2103,936,1542
1751,462,1394,1683,1211,172,288,1989,774,2103,936,1542
1751,462,1394,1683,1211,172,322,774,1106,1854,1509,2118
1751,462,1394,1683,1211,2070,64,936,288,1542,774,1989
1751,462,1394,1683,1211,2070,64,936,288,1542,1772,659
1751,462,1394,627,312,2065,1908,1601,159,1266,1050,1486
1751,462,1394,627,312,2065,1908,1601,159,1266,857,1453
1751,462,1394,627,312,53,2097,1601,1266,1908,857,1453
1751,462,1394,627,312,53,2097,1601,1266,1908,1050,1486
1751,462,1394,627,312,53,1826,1601,2040,1177,894,1481
1751,462,1394,627,312,53,1826,1601,2040,1177,1091,1511
1751,462,1394,627,312,1211,1668,998,1930,85,1544,2022
1751,462,1394,627,312,1211,1668,998,1930,2130,188,1544
1751,462,645,1244,1434,135,1830,1586,312,970,2025,1547
1751,462,1529,2140,627,312,1167,135,1434,1830,1586,970
1751,462,1529,1432,1683,64,1280,288,1772,659,2052,853
1751,462,1529,1432,1683,64,1280,288,774,1989,2052,853
1751,462,1529,1432,1683,64,296,1921,720,955,2128,1233
1751,462,2003,1432,64,1560,774,2060,312,899,1651,1265
1751,462,1703,946,111,1184,1397,1830,297,825,2055,1508
1751,462,1072,1660,111,1184,1397,1830,297,825,2055,1508
1751,462,61,1522,1889,312,1174,1601,774,2060,1389,1086
1751,462,61,831,1908,1601,312,1377,2097,1266,857,1453
1751,462,61,831,1908,1601,312,1377,2097,1266,1050,1486
1751,462,61,831,1908,1601,312,1055,1267,2062,1300,1453
1751,462,61,831,2040,1601,1830,1380,312,1511,1174,1089
1751,462,61,831,2040,1601,1177,1091,312,1511,1826,1377
1751,462,61,831,2040,1601,1177,894,1481,312,1826,1377
1751,462,61,831,1184,1830,1601,312,1408,1455,2091,1055
1751,462,2073,1522,1889,312,1694,135,1434,1177,694,1086
1751,462,2073,1522,1889,312,1694,135,1434,1177,723,901
1751,462,2073,1522,1889,312,1671,1434,1177,159,694,1086
1751,462,2073,1522,1889,312,1671,1434,1177,159,723,901
1751,462,2073,1522,622,328,998,276,1896,1574,1195,1376
1751,462,2073,1522,622,1671,1286,276,316,1376,890,1896
1751,462,2073,831,276,328,998,1896,1574,1195,1376,1510
1751,462,2073,831,276,1671,1286,1896,316,1376,1510,890
1751,1330,428,307,774,1270,180,1885,1582,1529,2140,1015
1751,1330,1118,575,838,4,328,1872,2026,1574,1263,1449
1751,1330,1118,575,838,4,328,1872,2026,1574,1542,1202
1751,1330,1118,575,1250,1930,2102,1664,1544,791,225,312
1751,1330,1118,2073,1522,1889,312,1694,723,452,1208,82
1751,1330,1118,2073,1522,4,328,1872,659,1580,464,1202
1751,1330,886,774,359,1243,1457,295,2060,1984,1610,111
1751,1330,886,774,359,1491,312,2093,1582,1786,271,1270
1751,1330,886,774,359,1491,295,2060,1984,1610,1174,111
1751,1330,886,774,1529,392,1683,295,2060,1984,1263,153
1751,1330,886,240,2026,1574,295,1263,359,597,1491,1822
1751,1330,886,240,2026,1574,295,1509,1926,824,1211,359
1751,1330,886,240,659,2073,1522,485,312,1889,1686,1200
1751,1330,1079,1529,2140,320,622,1161,1574,276,1960,541
1751,1330,1079,359,276,1521,622,2132,327,1161,1574,1960
1751,1330,1079,359,276,638,327,1237,2019,1542,1574,1960
1751,1330,308,781,1830,414,1644,1072,117,1264,2056,1490
1751,1330,308,583,774,41,2003,1631,2063,1160,1509,856
1751,1330,308,583,774,41,2003,1631,2063,1541,1230,856
1751,1330,308,583,774,41,1111,1865,2063,1683,1541,1230
1751,1330,308,583,774,41,1111,1865,2063,1683,1509,1160
1751,1330,308,1639,2135,41,575,1250,597,1822,968,1442
1751,1330,308,1639,2135,41,359,852,1263,597,1491,1822
1751,1330,308,1639,2135,41,359,852,1509,1926,1211,824
1751,1330,308,1639,2135,41,359,967,1518,1211,824,1987
1751,1330,308,1639,2135,41,2003,392,1160,1509,697,856
1751,1330,308,1639,2135,41,2003,392,1541,1230,856,697
1751,1330,308,1639,2135,1091,1850,1509,121,824,359,1211
1751,1330,308,1639,2135,1091,720,359,1230,121,1491,1822
1751,1330,308,1639,2135,1091,180,1263,359,597,1491,1822
1751,1330,308,1639,2135,1091,180,1509,1926,824,359,1211
1751,1330,308,1639,948,659,2073,1522,1210,187,464,1953
1751,1330,308,1639,948,1549,180,1885,575,2093,663,1250
1751,1330,308,1639,948,1549,180,1885,575,727,1250,2030
1751,1330,308,1639,948,1549,623,1784,4,2030,575,1250
1751,1330,308,1639,1245,975,623,1784,4,2030,1491,359
1751,1330,308,1639,1245,975,180,1885,359,727,1491,2030
1751,1330,308,1639,1245,975,180,1885,359,2093,663,1491
1751,1330,308,1639,1245,975,1850,1509,2063,824,359,53
1751,1330,308,1639,1245,975,1850,1509,2063,344,831,61
1751,1330,308,1639,1765,1132,720,359,1491,1174,2018,148
1751,1330,308,1639,1765,1132,720,359,1243,1457,2018,148
1751,1330,308,1779,2101,659,359,1243,1457,1610,852,111
1751,1330,308,1779,2101,659,359,1491,1174,1610,111,852
1751,1330,308,1779,2101,659,1529,392,1683,153,1263,852
1751,1330,308,1779,2101,1549,890,575,1250,121,622,1616
1751,1330,68,302,1830,601,1644,564,1264,1529,2140,1015
1751,1330,68,302,1830,601,1644,2056,392,1529,1015,1264
1751,1330,68,1286,2101,659,312,1685,1888,1056,1458,359
1751,1330,68,1286,2101,1549,1786,312,1582,645,387,1015
